cell_id,route,c2_scope,problem,panel,N,p,s,K,s_upper_bound,design,law,sparsity_information,cell_index,n_records,n_ok,n_numerical_failure,n_selection_failure_empty,n_program_or_schema_error,n_other_status,n_empty_selection,n_interval_reportable,n_total_failure,n_containment,containment,containment_se,n_containment_selected,containment_selected,containment_selected_se,n_containment_candidate_raw_field,n_containment_selected_raw_naive,n_exact_recovery,exact_recovery,exact_recovery_se,n_exact_recovery_recomputed_ok_only,n_recovery_field_vs_recomputed_mismatch,n_naive_recovery_bug,naive_recovery_bug_excess,n_strict_simultaneous_coverage,strict_simultaneous_coverage,strict_simultaneous_coverage_se,n_coverage_conditional_numerator,n_coverage_numerator_not_subset_of_recovery,coverage_conditional_on_exact_recovery,coverage_conditional_on_exact_recovery_se,coverage_conditional_denominator,n_active_joint_coverage_field,mean_interval_width,mean_interval_width_se,mean_interval_width_n,n_width_missing_among_ok,n_computational_failure,computational_failure_rate,computational_failure_rate_se,false_negative_count_reportable,false_negative_count_including_empty_selection,false_negative_count_including_all_nonok,false_negative_denominator_reportable_records,false_negative_denominator_all_records,false_negative_rate_per_active_coord_reportable,false_negative_rate_per_active_coord_all,n_records_with_any_false_negative,false_positive_count,n_records_with_any_false_positive,false_positive_rate_per_record_reportable,n_tail_boundary_hits_positive,false_negative_rate_per_active_coord_reportable_se,false_negative_rate_per_active_coord_all_se,false_negative_record_rate_reportable,false_negative_record_rate_reportable_se,false_negative_record_rate_all,false_negative_record_rate_all_se,false_positive_record_rate_reportable,false_positive_record_rate_reportable_se,empty_selection_rate,empty_selection_rate_se,n_ok_rate,n_ok_rate_se
auc_N6000_p8000_s20_tridiag_law2,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,2,upper_bound_K_known,175,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,958,0.958,0.0063431853,958,0,0.958,0.0063431853,1000,958,0.3126536751,0.0002698388,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law3,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,3,exact_s_known,176,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,962,0.962,0.0060461558,962,0,0.962,0.0060461558,1000,962,0.3095798728,0.000235571,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law3,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,3,upper_bound_K_known,176,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,962,0.962,0.0060461558,962,0,0.962,0.0060461558,1000,962,0.3095798728,0.000235571,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law4,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,4,exact_s_known,177,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,943,0.943,0.0073315073,943,0,0.943,0.0073315073,1000,943,0.3156727811,0.0002827013,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law4,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,4,upper_bound_K_known,177,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,943,0.943,0.0073315073,943,0,0.943,0.0073315073,1000,943,0.3156727811,0.0002827013,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law5,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,5,exact_s_known,178,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,963,0.963,0.0059691708,963,0,0.963,0.0059691708,1000,963,0.3049806465,0.000293321,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law5,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,5,upper_bound_K_known,178,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,963,0.963,0.0059691708,963,0,0.963,0.0059691708,1000,963,0.3049806465,0.000293321,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law6,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,6,exact_s_known,179,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,936,0.936,0.0077397674,936,0,0.936,0.0077397674,1000,936,0.3135103226,0.0003468931,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law6,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,6,upper_bound_K_known,179,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,936,0.936,0.0077397674,936,0,0.936,0.0077397674,1000,936,0.3135103226,0.0003468931,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law1,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,1,exact_s_known,54,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,956,0.956,0.0064856765,956,0,0.956,0.0064856765,1000,956,0.2012804813,0.0001953819,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law1,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,1,upper_bound_K_known,54,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,997,0.997,0.0017294508,997,0,997,0,953,0.953,0.0066926079,953,0,0.9558676028,0.0065047416,997,956,0.201280115,0.0001953494,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,3,3,0.003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0017294508,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law2,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,2,exact_s_known,55,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,957,0.957,0.0064149045,957,0,0.957,0.0064149045,1000,957,0.174603395,0.0001931746,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law2,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,2,upper_bound_K_known,55,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,957,0.957,0.0064149045,957,0,0.957,0.0064149045,1000,957,0.174603395,0.0001931746,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law3,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,3,exact_s_known,56,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,966,0.966,0.0057309685,966,0,0.966,0.0057309685,1000,966,0.1891809577,0.0001854482,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law3,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,3,upper_bound_K_known,56,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,966,0.966,0.0057309685,966,0,0.966,0.0057309685,1000,966,0.1891809577,0.0001854482,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law4,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,4,exact_s_known,57,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,954,0.954,0.0066245,954,0,0.954,0.0066245,1000,954,0.2605129991,0.000313397,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law4,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,4,upper_bound_K_known,57,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,953,0.953,0.0066926079,953,0,0.953953954,0.0066309711,999,954,0.2605089485,0.0003132372,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law5,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,5,exact_s_known,58,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,965,0.965,0.0058116263,965,0,0.965,0.0058116263,1000,965,0.4130379565,0.0006185894,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law5,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,5,upper_bound_K_known,58,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,965,0.965,0.0058116263,965,0,0.965,0.0058116263,1000,965,0.4130379565,0.0006185894,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law6,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,6,exact_s_known,59,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,952,0.952,0.0067598817,952,0,0.952,0.0067598817,1000,952,0.2327385821,0.0002715132,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_identity_law6,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,20,40,40,identity,6,upper_bound_K_known,59,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,951,0.951,0.006826346,951,0,0.951951952,0.0067664775,999,952,0.2327395241,0.000271507,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law1,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,1,exact_s_known,60,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,964,0.964,0.0058910101,964,0,0.964,0.0058910101,1000,964,0.2021103898,0.0001951268,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law1,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,1,upper_bound_K_known,60,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,963,0.963,0.0059691708,963,0,0.963963964,0.0058967968,999,964,0.2021101581,0.0001951212,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law2,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,2,exact_s_known,61,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,960,0.96,0.0061967734,960,0,0.96,0.0061967734,1000,960,0.1751790182,0.0001957958,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law2,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,2,upper_bound_K_known,61,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,959,0.959,0.0062704864,959,0,0.95995996,0.006202847,999,960,0.1751719834,0.0001960323,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law3,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,3,exact_s_known,62,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,961,0.961,0.0061220095,961,0,0.961,0.0061220095,1000,961,0.1899224459,0.0001951688,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law3,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,3,upper_bound_K_known,62,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,998,0.998,0.0014127986,998,0,998,0,959,0.959,0.0062704864,959,0,0.9609218437,0.0061340286,998,961,0.1899218668,0.0001952475,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,2,2,0.002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0014127986,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law4,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,4,exact_s_known,63,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,967,0.967,0.0056489822,967,0,0.967,0.0056489822,1000,967,0.2612777021,0.000305424,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law4,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,4,upper_bound_K_known,63,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,998,0.998,0.0014127986,998,0,998,0,965,0.965,0.0058116263,965,0,0.9669338677,0.0056601093,998,967,0.2612719566,0.0003048241,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,2,2,0.002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0014127986,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law5,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,5,exact_s_known,64,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,974,0.974,0.0050322957,974,0,0.974,0.0050322957,1000,974,0.4148676259,0.0006492314,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law5,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,5,upper_bound_K_known,64,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,973,0.973,0.0051255244,973,0,0.973973974,0.0050372657,999,974,0.4148991158,0.000649772,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law6,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,6,exact_s_known,65,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,969,0.969,0.0054807846,969,0,0.969,0.0054807846,1000,969,0.233956772,0.0002672389,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_toeplitz_law6,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,toeplitz,6,upper_bound_K_known,65,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,998,0.998,0.0014127986,998,0,998,0,967,0.967,0.0056489822,967,0,0.9689378758,0.0054915921,998,969,0.2339509002,0.0002672415,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,2,2,0.002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0014127986,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law1,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,1,exact_s_known,66,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,956,0.956,0.0064856765,956,0,0.956,0.0064856765,1000,956,0.2013435857,0.000196498,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law1,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,1,upper_bound_K_known,66,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,956,0.956,0.0064856765,956,0,0.956,0.0064856765,1000,956,0.2013435857,0.000196498,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law2,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,2,exact_s_known,67,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,962,0.962,0.0060461558,962,0,0.962,0.0060461558,1000,962,0.1752856932,0.0001940058,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law2,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,2,upper_bound_K_known,67,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,962,0.962,0.0060461558,962,0,0.962,0.0060461558,1000,962,0.1752856932,0.0001940058,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law3,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,3,exact_s_known,68,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,956,0.956,0.0064856765,956,0,0.956,0.0064856765,1000,956,0.1898157936,0.0001895388,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law3,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,3,upper_bound_K_known,68,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,998,0.998,0.0014127986,998,0,998,0,954,0.954,0.0066245,954,0,0.9559118236,0.0064983742,998,956,0.1898125817,0.0001895331,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,2,2,0.002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0014127986,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law4,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,4,exact_s_known,69,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,961,0.961,0.0061220095,961,0,0.961,0.0061220095,1000,961,0.2617424317,0.0003047573,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law4,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,4,upper_bound_K_known,69,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,960,0.96,0.0061967734,960,0,0.960960961,0.0061280131,999,961,0.2617419291,0.0003047598,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law5,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,5,exact_s_known,70,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,974,0.974,0.0050322957,974,0,0.974,0.0050322957,1000,974,0.4137064046,0.0006371288,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law5,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,5,upper_bound_K_known,70,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,974,0.974,0.0050322957,974,0,0.974,0.0050322957,1000,974,0.4137064046,0.0006371288,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law6,known_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,6,exact_s_known,71,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,964,0.964,0.0058910101,964,0,0.964,0.0058910101,1000,964,0.2339256911,0.0002736302,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s20_tridiag_law6,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,20,40,40,tridiag,6,upper_bound_K_known,71,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,964,0.964,0.0058910101,964,0,0.964,0.0058910101,1000,964,0.2339256911,0.0002736302,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
